,BLOCK_SIZE,num_warps,num_ctas,num_stages,maxnreg,runtime,compile_time,tokens,d,GPU
46,16,32,1,1,None,0.1613767147064209,0.14849162101745605,128,4096,V100
47,512,8,1,2,None,0.008522680029273033,0.001567840576171875,128,4096,V100
48,32,2,1,5,None,0.027527770027518272,0.13349151611328125,128,4096,V100
49,8192,8,1,2,None,0.06321610510349274,0.25432348251342773,128,4096,V100
50,128,2,1,3,None,0.008410549722611904,0.13871145248413086,128,4096,V100
51,32,16,1,4,None,0.037245430052280426,0.13550424575805664,128,4096,V100
52,256,2,1,4,None,0.008426953107118607,0.0014832019805908203,128,4096,V100
53,4096,16,1,3,None,0.032028958201408386,0.0014696121215820312,128,4096,V100
0,2048,8,1,1,None,0.017751220613718033,0.15461230278015137,8192,256,V100
1,256,2,1,0,None,0.017535004764795303,0.1510603427886963,8192,256,V100
2,128,1,1,4,None,0.02781328372657299,0.1463639736175537,8192,256,V100
3,32,16,1,5,None,0.16727474331855774,0.1603071689605713,8192,256,V100
4,16,2,1,3,None,0.2068188190460205,0.13054800033569336,8192,256,V100
5,256,1,1,5,None,0.0176197811961174,0.16431689262390137,8192,256,V100
6,64,32,1,2,None,0.18571044504642487,0.13609743118286133,8192,256,V100
7,4096,16,1,2,None,0.017777616158127785,0.16039061546325684,8192,256,V100
8,512,4,1,5,None,0.017668388783931732,0.0014455318450927734,8192,256,V100
9,1024,4,1,4,None,0.01769179478287697,0.15264487266540527,8192,256,V100
10,2048,4,1,1,None,0.018073050305247307,0.0015633106231689453,8192,256,V100
11,64,4,1,4,None,0.05338079109787941,0.12832355499267578,8192,256,V100
12,1024,1,1,1,None,0.01825742982327938,0.24199271202087402,8192,256,V100
13,16,1,1,1,None,0.20666465163230896,0.13383769989013672,8192,256,V100
14,32,16,1,2,None,0.16727428138256073,0.1359703540802002,8192,256,V100
15,128,32,1,4,None,0.09706875681877136,0.0013854503631591797,8192,256,V100
16,4096,2,1,2,None,0.018300605937838554,0.3473217487335205,8192,256,V100
17,256,16,1,0,None,0.02671314962208271,0.13664627075195312,8192,256,V100
18,64,32,1,3,None,0.18572492897510529,0.13793015480041504,8192,256,V100
19,16,8,1,0,None,0.20740757882595062,0.0015311241149902344,8192,256,V100
20,64,16,1,2,None,0.08764650672674179,0.15198993682861328,8192,256,V100
21,64,8,1,1,None,0.05348759889602661,0.16803956031799316,8192,256,V100
22,128,2,1,0,None,0.027935896068811417,0.14235353469848633,8192,256,V100
23,4096,1,1,3,None,0.02267664484679699,0.0017817020416259766,8192,256,V100
24,8192,32,1,3,None,0.018549354746937752,0.1682424545288086,8192,256,V100
25,32,2,1,3,None,0.10440889000892639,0.1343841552734375,8192,256,V100
26,1024,1,1,0,None,0.018253624439239502,0.2606661319732666,8192,256,V100
27,512,8,1,0,None,0.017211321741342545,0.14136672019958496,8192,256,V100
28,16,2,1,5,None,0.20681868493556976,0.13994145393371582,8192,256,V100
29,4096,1,1,0,None,0.022641252726316452,0.6331861019134521,8192,256,V100
30,1024,4,1,1,None,0.017694193869829178,0.16723847389221191,8192,256,V100
31,8192,32,1,1,None,0.01854410022497177,0.15901851654052734,8192,256,V100
32,8192,4,1,3,None,0.01850467175245285,0.3441944122314453,8192,256,V100
33,8192,32,1,0,None,0.01854846253991127,0.16427016258239746,8192,256,V100
34,2048,32,1,5,None,0.018385348841547966,0.001461029052734375,8192,256,V100
35,4096,1,1,2,None,0.022632233798503876,0.6171534061431885,8192,256,V100
36,256,8,1,1,None,0.019441695883870125,0.12764906883239746,8192,256,V100
37,2048,4,1,4,None,0.018075712025165558,0.1821136474609375,8192,256,V100
38,512,8,1,3,None,0.017206959426403046,0.14133191108703613,8192,256,V100
39,1024,1,1,5,None,0.0182558074593544,0.2525477409362793,8192,256,V100
40,512,16,1,0,None,0.01930329017341137,0.1317601203918457,8192,256,V100
41,2048,16,1,4,None,0.017872843891382217,0.1500246524810791,8192,256,V100
42,64,4,1,5,None,0.05337821692228317,0.1378190517425537,8192,256,V100
43,128,4,1,2,None,0.027975155040621758,0.13828372955322266,8192,256,V100
44,32,8,1,5,None,0.10455027222633362,0.13825368881225586,8192,256,V100
45,2048,32,1,4,None,0.018386665731668472,0.13614273071289062,8192,256,V100
46,16,32,1,1,None,0.6743216514587402,0.13793516159057617,8192,256,V100
47,512,8,1,2,None,0.01720624603331089,0.0014929771423339844,8192,256,V100
48,32,2,1,5,None,0.10440613329410553,0.1427445411682129,8192,256,V100
49,8192,8,1,2,None,0.017921416088938713,0.24567103385925293,8192,256,V100
50,128,2,1,3,None,0.027922634035348892,0.1379382610321045,8192,256,V100
51,32,16,1,4,None,0.16727428138256073,0.1432335376739502,8192,256,V100
52,256,2,1,4,None,0.017544858157634735,0.0014455318450927734,8192,256,V100
53,4096,16,1,3,None,0.01777249202132225,0.0014715194702148438,8192,256,V100
0,2048,8,1,1,None,0.0048201060853898525,0.16740059852600098,4096,256,V100
1,256,2,1,0,None,0.008554567582905293,0.12879657745361328,4096,256,V100
2,128,1,1,4,None,0.0148963313549757,0.1834394931793213,4096,256,V100
3,32,16,1,5,None,0.07262765616178513,0.14200353622436523,4096,256,V100
4,16,2,1,3,None,0.10423698276281357,0.1414201259613037,4096,256,V100
5,256,1,1,5,None,0.008682734332978725,0.15374088287353516,4096,256,V100
6,64,32,1,2,None,0.08392505347728729,0.14189791679382324,4096,256,V100
7,4096,16,1,2,None,0.005151708610355854,0.1634068489074707,4096,256,V100
8,512,4,1,5,None,0.005452157463878393,0.001432180404663086,4096,256,V100
9,1024,4,1,4,None,0.004631332587450743,0.1619420051574707,4096,256,V100
10,2048,4,1,1,None,0.004933268763124943,0.0015063285827636719,4096,256,V100
11,64,4,1,4,None,0.027662722393870354,0.14117836952209473,4096,256,V100
12,1024,1,1,1,None,0.005121929571032524,0.24345088005065918,4096,256,V100
13,16,1,1,1,None,0.10420994460582733,0.13273882865905762,4096,256,V100
14,32,16,1,2,None,0.07262124121189117,0.13875293731689453,4096,256,V100
15,128,32,1,4,None,0.04401467740535736,0.0014889240264892578,4096,256,V100
16,4096,2,1,2,None,0.008280197158455849,0.34790945053100586,4096,256,V100
17,256,16,1,0,None,0.01151508092880249,0.12522459030151367,4096,256,V100
18,64,32,1,3,None,0.08392725884914398,0.1438000202178955,4096,256,V100
19,16,8,1,0,None,0.10438518226146698,0.0014421939849853516,4096,256,V100
20,64,16,1,2,None,0.03773735836148262,0.13940668106079102,4096,256,V100
21,64,8,1,1,None,0.02775718830525875,0.13368010520935059,4096,256,V100
22,128,2,1,0,None,0.014876337721943855,0.1406538486480713,4096,256,V100
23,4096,1,1,3,None,0.012710045091807842,0.005116462707519531,4096,256,V100
24,8192,32,1,3,None,0.007134841289371252,0.18080353736877441,4096,256,V100
25,32,2,1,3,None,0.05314388498663902,0.13685941696166992,4096,256,V100
26,1024,1,1,0,None,0.0051203565672039986,0.29863882064819336,4096,256,V100
27,512,8,1,0,None,0.005591836292296648,0.14928054809570312,4096,256,V100
28,16,2,1,5,None,0.10424657166004181,0.13282442092895508,4096,256,V100
29,4096,1,1,0,None,0.01270330511033535,0.5903446674346924,4096,256,V100
30,1024,4,1,1,None,0.004630356095731258,0.16607403755187988,4096,256,V100
31,8192,32,1,1,None,0.007125125266611576,0.15608716011047363,4096,256,V100
32,8192,4,1,3,None,0.008736874908208847,0.3449242115020752,4096,256,V100
33,8192,32,1,0,None,0.00712424423545599,0.1659862995147705,4096,256,V100
34,2048,32,1,5,None,0.006108236499130726,0.0014426708221435547,4096,256,V100
35,4096,1,1,2,None,0.012702465988695621,0.5932571887969971,4096,256,V100
36,256,8,1,1,None,0.008623342961072922,0.14116573333740234,4096,256,V100
37,2048,4,1,4,None,0.0049341279082000256,0.19852232933044434,4096,256,V100
38,512,8,1,3,None,0.005592615343630314,0.1399672031402588,4096,256,V100
39,1024,1,1,5,None,0.0051205032505095005,0.23442792892456055,4096,256,V100
40,512,16,1,0,None,0.007166427094489336,0.1367511749267578,4096,256,V100
41,2048,16,1,4,None,0.004747859667986631,0.14918017387390137,4096,256,V100
42,64,4,1,5,None,0.02765357866883278,0.13260412216186523,4096,256,V100
43,128,4,1,2,None,0.014910991303622723,0.14430499076843262,4096,256,V100
44,32,8,1,5,None,0.053282465785741806,0.1742856502532959,4096,256,V100
45,2048,32,1,4,None,0.006106336135417223,0.1461200714111328,4096,256,V100
46,16,32,1,1,None,0.32070809602737427,0.1313471794128418,4096,256,V100
47,512,8,1,2,None,0.005593528039753437,0.0015861988067626953,4096,256,V100
48,32,2,1,5,None,0.053146298974752426,0.12876439094543457,4096,256,V100
49,8192,8,1,2,None,0.007771074306219816,0.2569315433502197,4096,256,V100
50,128,2,1,3,None,0.01487643551081419,0.15244746208190918,4096,256,V100
51,32,16,1,4,None,0.07262195646762848,0.1410062313079834,4096,256,V100
52,256,2,1,4,None,0.008553113788366318,0.0014586448669433594,4096,256,V100
53,4096,16,1,3,None,0.005152306519448757,0.0015995502471923828,4096,256,V100
0,2048,8,1,1,None,0.06243680417537689,0.16006898880004883,2048,4096,V100
1,256,2,1,0,None,0.06207262724637985,0.0014679431915283203,2048,4096,V100
2,128,1,1,4,None,0.10455263406038284,0.001554250717163086,2048,4096,V100
3,32,16,1,5,None,0.6619358658790588,0.13112545013427734,2048,4096,V100
4,16,2,1,3,None,0.8193451166152954,0.13557958602905273,2048,4096,V100
5,256,1,1,5,None,0.06207738071680069,0.15685272216796875,2048,4096,V100
6,64,32,1,2,None,0.7381410598754883,0.1427462100982666,2048,4096,V100
7,4096,16,1,2,None,0.06243061646819115,0.15286636352539062,2048,4096,V100
8,512,4,1,5,None,0.06256570667028427,0.0015339851379394531,2048,4096,V100
9,1024,4,1,4,None,0.06250489503145218,0.16210126876831055,2048,4096,V100
10,2048,4,1,1,None,0.06334923207759857,0.001672983169555664,2048,4096,V100
11,64,4,1,4,None,0.2067577838897705,0.10865998268127441,2048,4096,V100
12,1024,1,1,1,None,0.06314986199140549,0.18442201614379883,2048,4096,V100
13,16,1,1,1,None,0.8193462491035461,0.11880874633789062,2048,4096,V100
14,32,16,1,2,None,0.6619219779968262,0.10618090629577637,2048,4096,V100
15,128,32,1,4,None,0.3828984797000885,0.0023086071014404297,2048,4096,V100
16,4096,2,1,2,None,0.06673742830753326,0.2927401065826416,2048,4096,V100
17,256,16,1,0,None,0.10121244937181473,0.10459327697753906,2048,4096,V100
18,64,32,1,3,None,0.7391805648803711,0.10726213455200195,2048,4096,V100
19,16,8,1,0,None,0.8198969960212708,0.0016384124755859375,2048,4096,V100
20,64,16,1,2,None,0.3453180193901062,0.11767864227294922,2048,4096,V100
21,64,8,1,1,None,0.20693181455135345,0.1113128662109375,2048,4096,V100
22,128,2,1,0,None,0.10467325150966644,0.12406563758850098,2048,4096,V100
23,4096,1,1,3,None,0.07876794785261154,0.0018260478973388672,2048,4096,V100
24,8192,32,1,3,None,0.06583157181739807,0.15268445014953613,2048,4096,V100
25,32,2,1,3,None,0.410684734582901,0.14174318313598633,2048,4096,V100
26,1024,1,1,0,None,0.0631355419754982,0.25815653800964355,2048,4096,V100
27,512,8,1,0,None,0.06467593461275101,0.10771059989929199,2048,4096,V100
28,16,2,1,5,None,0.8193365335464478,0.10734105110168457,2048,4096,V100
29,4096,1,1,0,None,0.07877210527658463,0.550356388092041,2048,4096,V100
30,1024,4,1,1,None,0.06250356882810593,0.136307954788208,2048,4096,V100
31,8192,32,1,1,None,0.0657164603471756,0.12121820449829102,2048,4096,V100
32,8192,4,1,3,None,0.07769075781106949,0.2845914363861084,2048,4096,V100
33,8192,32,1,0,None,0.06571623682975769,0.15412282943725586,2048,4096,V100
34,2048,32,1,5,None,0.06429152190685272,0.0013895034790039062,2048,4096,V100
35,4096,1,1,2,None,0.07876266539096832,0.6227967739105225,2048,4096,V100
36,256,8,1,1,None,0.06530826538801193,0.1346454620361328,2048,4096,V100
37,2048,4,1,4,None,0.06335115432739258,0.19191408157348633,2048,4096,V100
38,512,8,1,3,None,0.06467916816473007,0.1427478790283203,2048,4096,V100
39,1024,1,1,5,None,0.06314563006162643,0.2527909278869629,2048,4096,V100
40,512,16,1,0,None,0.06800155341625214,0.13830018043518066,2048,4096,V100
41,2048,16,1,4,None,0.06269069761037827,0.15532231330871582,2048,4096,V100
42,64,4,1,5,None,0.20678511261940002,0.1395421028137207,2048,4096,V100
43,128,4,1,2,None,0.10471529513597488,0.18179869651794434,2048,4096,V100
44,32,8,1,5,None,0.41075965762138367,0.1397264003753662,2048,4096,V100
45,2048,32,1,4,None,0.06429659575223923,0.13737773895263672,2048,4096,V100
46,16,32,1,1,None,2.6966755390167236,0.17459392547607422,2048,4096,V100
47,512,8,1,2,None,0.06467947363853455,0.0016350746154785156,2048,4096,V100
48,32,2,1,5,None,0.4105977416038513,0.1774768829345703,2048,4096,V100
49,8192,8,1,2,None,0.06942804157733917,0.25457024574279785,2048,4096,V100
50,128,2,1,3,None,0.10465918481349945,0.17650651931762695,2048,4096,V100
51,32,16,1,4,None,0.6626179814338684,0.13775134086608887,2048,4096,V100
52,256,2,1,4,None,0.06207262724637985,0.0014717578887939453,2048,4096,V100
53,4096,16,1,3,None,0.06242751330137253,0.001474142074584961,2048,4096,V100
0,2048,8,1,1,None,0.1212458610534668,0.16024518013000488,1024,16384,V100
1,256,2,1,0,None,0.12157267332077026,0.0024700164794921875,1024,16384,V100
2,128,1,1,4,None,0.20679210126399994,0.14626860618591309,1024,16384,V100
3,32,16,1,5,None,1.3491971492767334,0.13685345649719238,1024,16384,V100
4,16,2,1,3,None,1.637120008468628,0.13647818565368652,1024,16384,V100
5,256,1,1,5,None,0.12154948711395264,0.1645369529724121,1024,16384,V100
6,64,32,1,2,None,1.4805177450180054,0.1397538185119629,1024,16384,V100
7,4096,16,1,2,None,0.12439785897731781,0.0014290809631347656,1024,16384,V100
8,512,4,1,5,None,0.1224379763007164,0.0013790130615234375,1024,16384,V100
9,1024,4,1,4,None,0.12151097506284714,0.1612410545349121,1024,16384,V100
10,2048,4,1,1,None,0.12259871512651443,0.0014066696166992188,1024,16384,V100
11,64,4,1,4,None,0.4108973741531372,0.14074087142944336,1024,16384,V100
12,1024,1,1,1,None,0.12172765284776688,0.24648547172546387,1024,16384,V100
13,16,1,1,1,None,1.637120008468628,0.1348264217376709,1024,16384,V100
14,32,16,1,2,None,1.3490569591522217,0.13312196731567383,1024,16384,V100
15,128,32,1,4,None,0.7646399736404419,0.0014190673828125,1024,16384,V100
16,4096,2,1,2,None,0.14585208892822266,0.34500694274902344,1024,16384,V100
17,256,16,1,0,None,0.20166634023189545,0.14157319068908691,1024,16384,V100
18,64,32,1,3,None,1.4805643558502197,0.13614559173583984,1024,16384,V100
19,16,8,1,0,None,1.6387242078781128,0.001444101333618164,1024,16384,V100
20,64,16,1,2,None,0.6928049921989441,0.14244699478149414,1024,16384,V100
21,64,8,1,1,None,0.4112471342086792,0.1376185417175293,1024,16384,V100
22,128,2,1,0,None,0.20690439641475677,0.14498400688171387,1024,16384,V100
23,4096,1,1,3,None,0.18127213418483734,0.001598358154296875,1024,16384,V100
24,8192,32,1,3,None,0.24272187054157257,0.15747761726379395,1024,16384,V100
25,32,2,1,3,None,0.8195498585700989,0.13825726509094238,1024,16384,V100
26,1024,1,1,0,None,0.12172990292310715,0.2550544738769531,1024,16384,V100
27,512,8,1,0,None,0.12546053528785706,0.14609456062316895,1024,16384,V100
28,16,2,1,5,None,1.6370857954025269,0.13995909690856934,1024,16384,V100
29,4096,1,1,0,None,0.18121056258678436,0.6491003036499023,1024,16384,V100
30,1024,4,1,1,None,0.12151656299829483,0.19740581512451172,1024,16384,V100
31,8192,32,1,1,None,0.24270106852054596,0.16528987884521484,1024,16384,V100
32,8192,4,1,3,None,0.27362120151519775,0.3455772399902344,1024,16384,V100
33,8192,32,1,0,None,0.2427167296409607,0.0017056465148925781,1024,16384,V100
34,2048,32,1,5,None,0.14203007519245148,0.001506805419921875,1024,16384,V100
35,4096,1,1,2,None,0.18122179806232452,0.6476869583129883,1024,16384,V100
36,256,8,1,1,None,0.12961623072624207,0.1354060173034668,1024,16384,V100
37,2048,4,1,4,None,0.12258981913328171,0.1878643035888672,1024,16384,V100
38,512,8,1,3,None,0.12545520067214966,0.1747589111328125,1024,16384,V100
39,1024,1,1,5,None,0.12174047529697418,0.29943346977233887,1024,16384,V100
40,512,16,1,0,None,0.13639330863952637,0.1590256690979004,1024,16384,V100
41,2048,16,1,4,None,0.123428575694561,0.14759540557861328,1024,16384,V100
42,64,4,1,5,None,0.41087010502815247,0.16041278839111328,1024,16384,V100
43,128,4,1,2,None,0.2069883644580841,0.16817188262939453,1024,16384,V100
44,32,8,1,5,None,0.8200789093971252,0.13453006744384766,1024,16384,V100
45,2048,32,1,4,None,0.1420217901468277,0.15042829513549805,1024,16384,V100
46,16,32,1,1,None,5.61537504196167,0.14169049263000488,1024,16384,V100
47,512,8,1,2,None,0.12545406818389893,0.0013952255249023438,1024,16384,V100
48,32,2,1,5,None,0.8194987177848816,0.13677763938903809,1024,16384,V100
49,8192,8,1,2,None,0.24289865791797638,0.24878668785095215,1024,16384,V100
50,128,2,1,3,None,0.20689494907855988,0.13478589057922363,1024,16384,V100
51,32,16,1,4,None,1.349730134010315,0.14011216163635254,1024,16384,V100
52,256,2,1,4,None,0.12157046049833298,0.0016319751739501953,1024,16384,V100
53,4096,16,1,3,None,0.1243954598903656,0.00165557861328125,1024,16384,V100
0,2048,8,1,1,None,0.1294223964214325,0.18961358070373535,16384,1024,V100
1,256,2,1,0,None,0.12813614308834076,0.15393471717834473,16384,1024,V100
2,128,1,1,4,None,0.20689964294433594,0.1439669132232666,16384,1024,V100
3,32,16,1,5,None,1.3254207372665405,0.14165544509887695,16384,1024,V100
4,16,2,1,3,None,1.6370688676834106,0.11398124694824219,16384,1024,V100
5,256,1,1,5,None,0.12775957584381104,0.15311264991760254,16384,1024,V100
6,64,32,1,2,None,1.4693024158477783,0.13924622535705566,16384,1024,V100
7,4096,16,1,2,None,0.12922532856464386,0.16309809684753418,16384,1024,V100
8,512,4,1,5,None,0.12670274078845978,0.0013759136199951172,16384,1024,V100
9,1024,4,1,4,None,0.12848955392837524,0.15966129302978516,16384,1024,V100
10,2048,4,1,1,None,0.13043616712093353,0.0014162063598632812,16384,1024,V100
11,64,4,1,4,None,0.41093772649765015,0.1350555419921875,16384,1024,V100
12,1024,1,1,1,None,0.1293090134859085,0.24722599983215332,16384,1024,V100
13,16,1,1,1,None,1.636898159980774,0.1396958827972412,16384,1024,V100
14,32,16,1,2,None,1.3254157304763794,0.13642263412475586,16384,1024,V100
15,128,32,1,4,None,0.7581171989440918,0.0013549327850341797,16384,1024,V100
16,4096,2,1,2,None,0.13054990768432617,0.41538500785827637,16384,1024,V100
17,256,16,1,0,None,0.20209796726703644,0.1367645263671875,16384,1024,V100
18,64,32,1,3,None,1.4693313837051392,0.1399524211883545,16384,1024,V100
19,16,8,1,0,None,1.6390997171401978,0.0014219284057617188,16384,1024,V100
20,64,16,1,2,None,0.6952667236328125,0.13561677932739258,16384,1024,V100
21,64,8,1,1,None,0.41138654947280884,0.1288011074066162,16384,1024,V100
22,128,2,1,0,None,0.20701336860656738,0.14335894584655762,16384,1024,V100
23,4096,1,1,3,None,0.13364997506141663,0.001705169677734375,16384,1024,V100
24,8192,32,1,3,None,0.12163278460502625,0.15552806854248047,16384,1024,V100
25,32,2,1,3,None,0.8193536400794983,0.13908720016479492,16384,1024,V100
26,1024,1,1,0,None,0.12929531931877136,0.24773383140563965,16384,1024,V100
27,512,8,1,0,None,0.12799270451068878,0.14517831802368164,16384,1024,V100
28,16,2,1,5,None,1.6370857954025269,0.13631653785705566,16384,1024,V100
29,4096,1,1,0,None,0.13364943861961365,0.5918195247650146,16384,1024,V100
30,1024,4,1,1,None,0.12848719954490662,0.16563153266906738,16384,1024,V100
31,8192,32,1,1,None,0.12164254486560822,0.1686859130859375,16384,1024,V100
32,8192,4,1,3,None,0.12689383327960968,0.40935850143432617,16384,1024,V100
33,8192,32,1,0,None,0.12165030837059021,0.16021323204040527,16384,1024,V100
34,2048,32,1,5,None,0.1313893347978592,0.0013892650604248047,16384,1024,V100
35,4096,1,1,2,None,0.13368046283721924,0.5959651470184326,16384,1024,V100
36,256,8,1,1,None,0.13561533391475677,0.13556861877441406,16384,1024,V100
37,2048,4,1,4,None,0.13043878972530365,0.1882164478302002,16384,1024,V100
38,512,8,1,3,None,0.12800881266593933,0.13759970664978027,16384,1024,V100
39,1024,1,1,5,None,0.1292913854122162,0.26137232780456543,16384,1024,V100
40,512,16,1,0,None,0.1336267739534378,0.13069629669189453,16384,1024,V100
41,2048,16,1,4,None,0.12878403067588806,0.15033411979675293,16384,1024,V100
42,64,4,1,5,None,0.41092902421951294,0.13487029075622559,16384,1024,V100
43,128,4,1,2,None,0.20707350969314575,0.1651759147644043,16384,1024,V100
44,32,8,1,5,None,0.8198282122612,0.1368694305419922,16384,1024,V100
45,2048,32,1,4,None,0.13139481842517853,0.1459958553314209,16384,1024,V100
46,16,32,1,1,None,5.378958225250244,0.1361253261566162,16384,1024,V100
47,512,8,1,2,None,0.12800881266593933,0.0014951229095458984,16384,1024,V100
48,32,2,1,5,None,0.819430410861969,0.13604044914245605,16384,1024,V100
49,8192,8,1,2,None,0.12499691545963287,0.260941743850708,16384,1024,V100
50,128,2,1,3,None,0.2070397138595581,0.1409444808959961,16384,1024,V100
51,32,16,1,4,None,1.3254573345184326,0.1402890682220459,16384,1024,V100
52,256,2,1,4,None,0.12812165915966034,0.0014646053314208984,16384,1024,V100
53,4096,16,1,3,None,0.12923404574394226,0.0014603137969970703,16384,1024,V100
0,2048,8,1,1,None,0.0024159587919712067,0.1539599895477295,32,128,V100
1,256,2,1,0,None,0.0021073915995657444,0.0014171600341796875,32,128,V100
2,128,1,1,4,None,0.002108901273459196,0.15847277641296387,32,128,V100
3,32,16,1,5,None,0.002149921841919422,0.12627959251403809,32,128,V100
4,16,2,1,3,None,0.00229443097487092,0.1385054588317871,32,128,V100
5,256,1,1,5,None,0.002179407747462392,0.1666882038116455,32,128,V100
6,64,32,1,2,None,0.0022815705742686987,0.1292424201965332,32,128,V100
7,4096,16,1,2,None,0.003072241321206093,0.1667490005493164,32,128,V100
8,512,4,1,5,None,0.0020911472383886576,0.0014095306396484375,32,128,V100
9,1024,4,1,4,None,0.0021966451313346624,0.15578413009643555,32,128,V100
10,2048,4,1,1,None,0.002794832456856966,0.001482248306274414,32,128,V100
11,64,4,1,4,None,0.0020636029075831175,0.14202022552490234,32,128,V100
12,1024,1,1,1,None,0.002796469023451209,0.2512483596801758,32,128,V100
13,16,1,1,1,None,0.002270197495818138,0.13776183128356934,32,128,V100
14,32,16,1,2,None,0.0021478449925780296,0.13454890251159668,32,128,V100
15,128,32,1,4,None,0.002262185327708721,0.13744473457336426,32,128,V100
16,4096,2,1,2,None,0.0054917000234127045,0.3439006805419922,32,128,V100
17,256,16,1,0,None,0.0021143369376659393,0.14284515380859375,32,128,V100
18,64,32,1,3,None,0.002271885285153985,0.134904146194458,32,128,V100
19,16,8,1,0,None,0.002333369106054306,0.0014386177062988281,32,128,V100
20,64,16,1,2,None,0.002144894562661648,0.17699456214904785,32,128,V100
21,64,8,1,1,None,0.002081183949485421,0.13372373580932617,32,128,V100
22,128,2,1,0,None,0.0020885257981717587,0.13354873657226562,32,128,V100
23,4096,1,1,3,None,0.009107465855777264,0.0016477108001708984,32,128,V100
24,8192,32,1,3,None,0.004445408005267382,0.20088982582092285,32,128,V100
25,32,2,1,3,None,0.002080875914543867,0.14027857780456543,32,128,V100
26,1024,1,1,0,None,0.0027969370130449533,0.24667811393737793,32,128,V100
27,512,8,1,0,None,0.0020899935625493526,0.14434552192687988,32,128,V100
28,16,2,1,5,None,0.002294290577992797,0.12905359268188477,32,128,V100
29,4096,1,1,0,None,0.009109300561249256,0.659912109375,32,128,V100
30,1024,4,1,1,None,0.0021939619909971952,0.1645491123199463,32,128,V100
31,8192,32,1,1,None,0.004447693470865488,0.1654651165008545,32,128,V100
32,8192,4,1,3,None,0.005494627635926008,0.34200119972229004,32,128,V100
